MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,NARRATIVE,CLOSED_DOC_NO,COAL_METAL_IND
2600081,41044,Lhoist Group,L13416,Lhoist North America of Arizona Inc.,,2.20101E+11,30,MILL OPERATION/PREPARATION PLANT,21/03/2010,2010,1,2010,2,20,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,1800,10,HANDTOOLS (NONPOWERED),1,STRUCK AGAINST STATIONARY OBJ,1,2.31,2.31,1.85,379,"Dryer operator, Kiln operator,  Dry plant operator,  Fluid operator, Bed dryer operator",30,HAND TOOLS (NOT POWERED),88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",330,HAND (NOT WRIST OR FINGERS),0,12,0,N,04/19/2010,? ,NO VALUE FOUND,,Miner was cleaning out a chute with a hammer when right hand index (3rd) finger came in contact with some metal support structure.  Causing a fracture of his finger.,3.20101E+11,M
2600082,41044,Lhoist Group,L13416,Chemical Lime Company Of Arizona,,2.20001E+11,30,MILL OPERATION/PREPARATION PLANT,25/04/2000,2000,2,2000,3,600,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,600,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,0.61,0.61,0.61,314,Coal sampler,92,WALKING/RUNNING,10,"FLOOR,WALKING SURF-NOT UG",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,,,N,04/26/2000,13,NOT MARKED,,EE WAS WALKING DOWN A STAIRWAY AND WHEN HE STEPPED DOWN HE MISJUDGED GROUND LEVEL AND HYPER-EXTENDED HIS LEFT KNEE.,3.20001E+11,M
2600500,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,,2.2002E+11,3,"STRIP, QUARY, OPEN PIT",31/12/2001,2001,4,2002,1,1400,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,700,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,11.67,11.67,6.3,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,124,,N,,13,NOT MARKED,,"WHILE PERFORMING A P.M. ON A ROCK BREAKER, EE SLIPPED IN THE MUD TWISTING HIS LEFT KNEE/LEG. HE IS CURRENTLY ON RESTRICTED DUTY.",,M
2600500,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,,2.20101E+11,3,"STRIP, QUARY, OPEN PIT",4/04/2010,2010,2,2010,3,715,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,21,"CGHT I, U, B, MVNG & STTN OBJS",1,12.67,12.67,10.48,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",28,HANDLING SUPPLIES/MATERIALS,88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,0,0,N,4/05/2010,? ,NO VALUE FOUND,,Employee was loading bucket tooth onto service truck when right ring finger was pinched between tooth and tail gate of service truck.,,M
2600500,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,,2.20053E+11,30,MILL OPERATION/PREPARATION PLANT,4/12/2005,2005,4,2006,1,1000,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,5,"Bench grinder, Drill press, Band/Table saw, Sandblaster",121,Not Reported,,700,17,MACHINERY,8,"STRUCK BY, NEC",1,16.92,16.92,4.85,319,Welder (shop),24,GRINDING BITS/STEEL/WELDS,74,"MACHINE,NEC-WELDR,OFC MAC",180,"CUT,LACER,PUNCT-OPN WOUND",330,HAND (NOT WRIST OR FINGERS),0,0,0,N,12/04/2005,? ,NO VALUE FOUND,,Employee was using a grinder and as he rotated the object he was using he came in contact with the grinder surface cauing a laceration on his hand. Medical treatment was sought and sutures were used to close the wound.,,M
2600550,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,J600,2.20063E+11,3,"STRIP, QUARY, OPEN PIT",12/10/2006,2006,4,2007,1,1000,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,600,17,MACHINERY,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,0.06,0.06,0.06,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",39,MACHINE MAINTENANCE/REPAIR,3,"BOILR,PRES VSL,AIR HOS,OX",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,0,5,N,10/18/2006,? ,NO VALUE FOUND,,"Employee states while removing hydraulic hose from shovel, the hose fell onto finger and pinched finger between hose and metal on shovel. Injury resulted in laceration/open fracture of right little finger.",,M
2600550,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,J600,2.20072E+11,3,"STRIP, QUARY, OPEN PIT",14/07/2007,2007,3,2007,4,9999,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,21,OTHER,37,INGSTN RAD CAUST TXC & NOX SBS,1,0.42,0.42,0.42,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",34,IDLE (LUNCH/COFFEE BREAK/NO POWR),24,"CHEMICALS,CHEM COMP,NEC",280,"POISONING,SYSTEMIC",600,BODY SYSTEMS,0,0,2,N,07/17/2007,? ,NO VALUE FOUND,,"Injured employee walked away from half empty coffee cup. After working for a short time employee returned to his coffee and drank a couple of ""gulps"". Employee noticed ""chemical"" taste in coffee and began to vomit. It was discovered that a co-worker had put a liquid chemical de-icer into the coffee causing a possible poisoning situation.",,M
2600550,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,,2.2013E+11,30,MILL OPERATION/PREPARATION PLANT,24/01/2013,2013,1,2013,2,1245,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,35,9.98,9.98,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",98,OTHER NEC,127,"MISCELLANEOUS,NEC",330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0,4,0,N,2/06/2013,? ,NO VALUE FOUND,,Employee felt pain in right shoulder during the course of his shift and reported it to his supervisor.  Physician placed employee on restricted duty.,3.2013E+11,M
2600578,M13740,Ken  Ripley,L18011,Golden Phoenix Minerals Inc.,,2.20063E+11,1,UNDERGROUND,19/11/2006,2006,4,2007,1,1345,3,DAYS AWAY FROM WORK ONLY,32,6,LAST OPEN CROSSCUT,8,Other,?,NO VALUE FOUND,?,NO VALUE FOUND,,1200,7,FALL OF ROOF OR BACK,4,STRUCK BY FALLING OBJECT,2,25,1.12,25,149,"Bull gang foreman, Labor foreman, Leadman, Section foreman, Shift boss",6,BAR DOWN FACE/RIB/SIDE/ROOF,90,"CAVING ROCK,COAL,ORE,WSTE",330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0,0,36,N,03/19/2007,8,ROOF FALL,11/19/2006,Two miners were in the face of the raise barring down & getting ready to put in a stull when a slab came down on them.,3.20071E+11,M
2600594,M06668,Echo Bay Mines Ltd,L02512,Round Mountain Gold Corporation,,2.2001E+11,3,"STRIP, QUARY, OPEN PIT",9/01/2001,2001,1,2001,2,1130,10,ALL OTHER CASES (INCL 1ST AID),32,?,NO VALUE FOUND,?,NO VALUE FOUND,67,"Trucks, Service truck, Utility truck, Pickup, Water truck, Fuel truck",715,General Motors (GM),?,330,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,2.38,2.38,2.38,199,"Miner, NEC",23,GET ON/OFF EQUIPMENT/MACHINES,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,,,N,1/10/2001,13,NOT MARKED,,"EE WAS GETTING OUT OF A VAN WHICH WAS PARKED IN A DEEP PARKING DITCH. THE EE DID NOT PAY ATTENTION TO WHERE SHE WAS STEPPING AND STEPPING INTO THE DITCH, STRAINING HER KNEE IN THE PROCESS.",3.2001E+11,M
2600594,M10062,Kinross Gold Corp,L02512,Round Mountain Gold Corporation,,2.20073E+11,3,"STRIP, QUARY, OPEN PIT",1/09/2007,2007,3,2007,4,1600,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,37,"Mancar, Mantrip, Personnel carrier, Porta bus, Jeep, Jitney, ATV",41,Ford,,1530,18,SLIP OR FALL OF PERSON,12,"FALL FRM MACH, VEHICLE, EQUIP",1,1.15,1.15,1.15,376,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver",23,GET ON/OFF EQUIPMENT/MACHINES,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0,0,145,N,5/01/2008,? ,NO VALUE FOUND,,The employee was exiting the mine bus to begin shift and lost her footing falling and striking her right side (The date of incident was 09/01/07 but this individual has been working with a full release.  It was determined that it was a Reportable Incident on 11/12/07),,M
2600594,M10062,Kinross Gold Corp,L02512,Round Mountain Gold Corporation,,2.20133E+11,3,"STRIP, QUARY, OPEN PIT",3/12/2013,2013,4,2014,1,950,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,71,"Machine, NEC - Wheelbarrow, Well drilling Rig, Post hole auger",119,Not on this list,,400,17,MACHINERY,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,0.29,0.29,0.29,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",72,"OPERATE SURFACE EQUIPMENT, NEC",109,"NONPOWRD VECH-DOLI,WHLBRW",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0,0,0,N,12/04/2013,? ,NO VALUE FOUND,,An employee was moving a wheel barrow full of floor dry and pinched their finger in between the handle and a metal bin causing a laceration. The employee was transported to the hospital where they received 10 sutures to close the laceration.,,M
2600594,M10062,Kinross Gold Corp,L02512,Round Mountain Gold Corporation,,2.20031E+11,30,MILL OPERATION/PREPARATION PLANT,27/04/2003,2003,2,2003,3,900,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",310,Caterpillar,992C,400,9,HANDLING OF MATERIALS,8,"STRUCK BY, NEC",1,4,2.07,2.07,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,,,,N,04/28/2003,13,NOT MARKED,,WHILE CHANGING THE SOLE PLATE ON A LOADER THE MECHANIC ATTEMPTED TO SECURE A BOLT WITH HIS GLOVED HAND. THE BOLT SPUN FREE AND LACERATED HIS FINGER.,,M
2600594,M10062,Kinross Gold Corp,L02512,Round Mountain Gold Corporation,,2.20122E+11,30,MILL OPERATION/PREPARATION PLANT,7/08/2012,2012,3,2012,4,810,4,DYS AWY FRM WRK & RESTRCTD ACT,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,500,9,HANDLING OF MATERIALS,4,STRUCK BY FALLING OBJECT,1,1,1,1,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",28,HANDLING SUPPLIES/MATERIALS,88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0,6,51,N,11/14/2012,? ,NO VALUE FOUND,,"While removing concaves (metal liners-1500 lbs each) in the primary crusher bowl, an employee was on the wall of the crusher attempting to loosen a concave. As the concave fell, it rotated out of position contacting the employee's right foot. The employee was transported to Nye Regional Medical Center where it was determined that the employees foot was fractured.",3.20123E+11,M
2600672,M00245,Eagle-Picher Industries Inc,L09155,Eagle Picher Filtration & Minerals Inc,,2.20034E+11,3,"STRIP, QUARY, OPEN PIT",9/12/2003,2003,4,2004,1,1400,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,8,"Bulldozer, Dozer, Crawler tractor, Push cat",310,Caterpillar,D9N,600,12,POWERED HAULAGE,30,"OVER-EXERTION, NEC",1,9.01,8.5,3.01,368,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer",47,OPERATE BULLDOZER,76,SURFACE MINING MACHINES,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,57,N,,13,NOT MARKED,,"WHILE DRIVING A DOZER OVER ROUGH TERRAIN TO RIP THE SOIL, THE EE WAS IN AN AWKWARD POSITION WHILE LOOKING OUT THE BACK WINDOW TO SEE WHERE HE WAS GOING. HE RECEIVED A STRAIN/SPASM TO HIS RIGHT MID UPPER BACK. TREATING DR. GAVE EE SOME MUSCLE RELAXERS AND PAIN MEDICATION AND REFERRED HIM TO A CHIROPRACTOR THE SAME DAY. THE CHIROPRACTOR MANIPULATED HIS BACK & RELEASED HIM TO FULL DUT",3.20036E+11,M
2600680,M00245,Eagle-Picher Industries Inc,80925,"EP Minerals, LLC",,2.20063E+11,30,MILL OPERATION/PREPARATION PLANT,15/11/2006,2006,4,2007,1,300,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,23,"Forklift, Plant cat, Telehandler, Hyster, Lift truck, Skid steer ",22,Clark,CGC,1900,12,POWERED HAULAGE,2,STRUCK AGAINST MOVING OBJECT,1,4.04,4.04,3.08,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",52,OPERATE FORK LIFT,105,"FORKLIFTS,STACKERS,TRCTR",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,3,0,N,11/18/2006,? ,NO VALUE FOUND,,"Employee was driving a forklift in reverse and he pivoted his upper body to get a clear field of vision when he felt a pull in his left lower back.  Diagnosis is mechanical low back pain with sciatica symptoms.  Prescription meds, physical therapy, and restricted work for 3 days.",,M
2600816,M09390,Alleghany Corp,L12218,Imerys Minerals California Incorporated,,2.20013E+11,30,MILL OPERATION/PREPARATION PLANT,24/08/2001,2001,3,2001,4,1000,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,730,18,SLIP OR FALL OF PERSON,14,FALL FROM LADDERS,1,22,8,2.5,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",13,CLIMB SCAFFOLDS/LADDERS/PLATFORMS,10,"FLOOR,WALKING SURF-NOT UG",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,6,,N,9/06/2001,2,SERIOUS INJURY,08/30/2001,EMPLOYEE WAS IN A HURRIED STATE. STARTED TO DESCEND FROM 2ND LEVEL (MICROSIZER DECK) WHEN HE DECIDED TO BACK TRACK & CHECK LOADING (AMPS) ON MICROSIZER. WHEN EMPLOYEE TURNED & STEPPED UP MIS N EGOTIATED STEP & FELL STRIKING RIGHT KNEE ON EXPANDED METAL.,3.20013E+11,M
2600827,M02397,Placer Dome Ltd,L06969,Cortez Gold Mines - (J V),,2.20042E+11,3,"STRIP, QUARY, OPEN PIT",19/08/2004,2004,3,2004,4,740,4,DYS AWY FRM WRK & RESTRCTD ACT,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,9,HANDLING OF MATERIALS,8,"STRUCK BY, NEC",1,,,7.06,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",400,"UNCLASSIFIED,NOT DETERMED",100,"HEAD,NEC",0,120,84,N,5/01/2005,? ,NO VALUE FOUND,08/19/2004,"EMPLOYEE WAS WORKING ON SHOVEL 352, HE GOT HIT WITH THE DIPPER CABLE.",,M
2600827,M02397,Placer Dome Ltd,L06969,Cortez Gold Mines - (J V),,2.20062E+11,3,"STRIP, QUARY, OPEN PIT",11/07/2006,2006,3,2006,4,1400,0,ACCIDENT ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,44,Ore haulage trucks - off highway trucks,119,Not on this list,t282b,700,8,FIRE,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,6,MINE FIRE,7/11/2006,"a 400 ton Liebherr haul truck, T282b, company 280 was engulfed fin fire from a reported leak.  The operator exited the truck and set off the fire suppression system  at the bottom of the truck. The company elected not to fight the fire until the tires deflated and the fire could be put out safely.",,M
2600827,M06246,Barrick Gold Corp,89884,Cortez Joint Venture,,2.20102E+11,3,"STRIP, QUARY, OPEN PIT",8/07/2010,2010,3,2010,4,1000,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,67,"Trucks, Service truck, Utility truck, Pickup, Water truck, Fuel truck",121,Not Reported,,700,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,2,1.5,1.5,363,"Ledgeman/hand, Quarry man",23,GET ON/OFF EQUIPMENT/MACHINES,103,"PASS CARS,PICKUP TRUCKS",330,"SPRAIN,STRAIN RUPT DISC",312,ELBOW,0,0,48,N,3/02/2011,? ,NO VALUE FOUND,,"While mounting the lube truck, employee felt a sharp pain and grinding in his right elbow. Taken to NNRH where he was given medication and a full duty release. Could not return to work the next day due to pain. He went to his personal physician on 07/09/10 was put on Restricted Duty. No RD in his area so it is a Lost Time.",3.20102E+11,M
2600827,M06246,Barrick Gold Corp,89884,Cortez Joint Venture,,2.20102E+11,30,MILL OPERATION/PREPARATION PLANT,3/08/2010,2010,3,2010,4,1740,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,700,17,MACHINERY,5,STRUCK BY FLYING OBJECT,1,3.75,3.52,1.46,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",31,HAND TOOLS (POWERED),88,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",130,EYE(S) OPTIC NERVE/VISON,0,0,0,N,8/04/2010,? ,NO VALUE FOUND,,"While using a pneumatic impact wrench, employee felt something enter his right eye.  The eye was flushed but debris remained.  The next day the employee was taken to Dr's office and a piece of metal was removed and the employee was given an eye patch to wear for 24 hrs. He was given some eye drops and released to full duty.",,M
2600828,M10297,Schlumberger Ltd,L13501,M-I Swaco- A Schlumberger Company,,2.20022E+11,30,MILL OPERATION/PREPARATION PLANT,30/07/2002,2002,3,2002,4,1130,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,13,"Conveyor, Belt feeder, Stage loader, Hopper shaker, Belt structure",0,Not Reported,?,700,12,POWERED HAULAGE,20,"CGHT I, U, B, RNNG, MSHNG OBJS",1,11.86,11.86,6.67,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",98,OTHER NEC,38,"CONVEYORS,NEC",370,MULTIPLE INJURIES,340,FINGER(S)/THUMB,,,53,N,10/14/2002,13,NOT MARKED,07/30/2002,"EMPLOYEE WAS ATTEMPTING TO OBTAIN A PRODUCT SAMPLE FROM A SAMPLE PORT (2"" PIPE EXTENDING FROM SCREW CONVEYOR AT #3 TANK). HE FOUND THE PIPE WAS PLUGGED, THEREFORE HE ATTEMPTED TO CLEAN OUT THE END OF IT BY INSERTING HIS RIGHT INDEX FINGER INTO THE PIPE. THE SCREW CAUGHT HIS FINGER, CAUSING A DEEP LACERATION AND FRACTURE.",3.20031E+11,M
2600828,M10297,Schlumberger Ltd,L13501,M-I Swaco- A Schlumberger Company,,2.20061E+11,30,MILL OPERATION/PREPARATION PLANT,18/04/2006,2006,2,2006,3,930,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,,0.04,0.04,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",28,HANDLING SUPPLIES/MATERIALS,4,BAGS,330,"SPRAIN,STRAIN RUPT DISC",440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0,0,4,N,04/25/2006,? ,NO VALUE FOUND,,"EE was operating semi-auto palletizer when he experienced a pop in his right hip resulting in minor pain. He could not continue full duty work so was sent home. EE sought medical treatment the following day, 4/19. EE was moving product bags on air table when insident occured.",,M
2600901,M03565,Dennis  Sonnenberg,L04423,Wilkin Mining & Trucking Inc,,2.20014E+11,30,MILL OPERATION/PREPARATION PLANT,28/08/2001,2001,3,2001,4,1500,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,9999,18,SLIP OR FALL OF PERSON,16,"FALL TO LOWER LEVEL, NEC",1,,,,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",39,MACHINE MAINTENANCE/REPAIR,117,GROUND,220,"FRACTURE,CHIP",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),,,128,N,,2,SERIOUS INJURY,11/20/2001,"WORKER ON ROOF WITHOUT SAFETY EQUIPMENT, WINDY CONDITIONS. WORKER FELL FROM ROOF APPROX 17'. SUSTAINED BROKEN LEG, HIP, COLAR BONE & LACERATIONS.",,M
2601030,97213,Rawhide Acquisition Holding LLC,L11157,Rawhide Mining LLC,N904,2.20121E+11,30,MILL OPERATION/PREPARATION PLANT,2/04/2012,2012,2,2012,3,915,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,44,Ore haulage trucks - off highway trucks,119,Not on this list,A40E,500,12,POWERED HAULAGE,2,STRUCK AGAINST MOVING OBJECT,1,6.75,0.02,6.73,368,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer",55,OPERATE HAULAGE TRUCK,104,"HGHWY ORE CARIER,LRGE TRK",160,"CONTUSN,BRUISE,INTAC SKIN",460,"TRUNK, MULTIPLE PARTS",0,0,2,Y,4/12/2012,? ,NO VALUE FOUND,,"A driver lost control of his haul truck resulting in a tip-over. According to the driver, he was wearing his seat belt, yet he stated that he impacted the left side of the cab. The driver stated that he had pain on his left side, left lower back and left shoulder. No external bruising, or abrasion was visible. X-ray and CT scan showed no internal injuries.",,M
2601043,M35621,Bonnie L  Wahl,L15436,IMV Nevada,,2.20071E+11,3,"STRIP, QUARY, OPEN PIT",12/04/2007,2007,2,2007,3,1315,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,4,"Auger machine, Highwall miner, Auger highwall drill, Auger drill",121,Not Reported,,600,17,MACHINERY,8,"STRUCK BY, NEC",1,,0.52,0.02,333,Drill helper,72,"OPERATE SURFACE EQUIPMENT, NEC",82,DRILL STEEL (ALL SIZES),400,"UNCLASSIFIED,NOT DETERMED",310,"ARM,NEC",0,0,293,N,5/01/2008,? ,NO VALUE FOUND,,"Cold, dusty, windy weather conditions. Miner sustained trauma to right arm.",,M
2601043,M35621,Bonnie L  Wahl,L15436,IMV Nevada,,2.20012E+11,30,MILL OPERATION/PREPARATION PLANT,9/05/2001,2001,2,2001,3,2100,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1800,21,OTHER,8,"STRUCK BY, NEC",1,4.03,4.03,0.84,199,"Miner, NEC",92,WALKING/RUNNING,1,"ANIMALS,INSCTS,BRDS,REPTL",370,MULTIPLE INJURIES,511,THIGH/FEMUR,,,9,N,6/11/2001,13,NOT MARKED,,"EE STATES WHEN LEAVING THE WAREHOUSE SHE SAW THE CAT CRY BABY ON HER CAR. SHE TALKED AND PETTED THE CAT. HE JUMPED DOWN, HE WAS STILL CRYING AND SHE TALKED TO AND PETTED HIM AGAIN. WHEN SHE WE NT TO GET INTO HER CAR THE CAT JUMPED ONTO HER LEFT LEG AND OFF AGAIN CAUSING DEEP SCRATCHES ANDPUNCTURE WOUNDS ALSO A LOT OF BRUISING AND SWELLING.",3.20012E+11,M
